Product Name,Product ID,Value Column Name,Value,,,,
Memorex Micro Travel Drive 8 GB,TEC-AC-10001266,% Profit/ (Loss),0.315705128,,,,
Newell 312,All,Quantity,,,,,
Newell 312,All,Discount,,,,,
Newell 312,All,Unit Price,,,,,
Newell 312,All,Cost,,,,,
Newell 312,All,Total Discount,,,,,
Newell 312,All,Gross Sales,,,,,
Newell 312,All,Sales,,,,,
Newell 312,All,Profit/ (Loss),,,,,
Newell 312,All,% Profit/ (Loss),,,,,
Newell 312,OFF-AR-10004078,Quantity,6,,,,
Newell 312,OFF-AR-10004078,Discount,0,,,,
Newell 312,OFF-AR-10004078,Unit Price,4.672,,,,
Newell 312,OFF-AR-10004078,Cost,24.328,,,,
Newell 312,OFF-AR-10004078,Total Discount,0,,,,
Newell 312,OFF-AR-10004078,Gross Sales,28.032,,,,
Newell 312,OFF-AR-10004078,Sales,28.032,,,,
Newell 312,OFF-AR-10004078,Profit/ (Loss),3.704,,,,
Newell 312,OFF-AR-10004078,% Profit/ (Loss),0.132134703,,,,
Newell 332,All,Quantity,,,,,
Newell 332,All,Discount,,,,,
Newell 332,All,Unit Price,,,,,
Newell 332,All,Cost,,,,,
Newell 332,All,Total Discount,,,,,
Newell 332,All,Gross Sales,,,,,
Newell 332,All,Sales,,,,,
Newell 332,All,Profit/ (Loss),,,,,
Newell 332,All,% Profit/ (Loss),,,,,
Newell 332,OFF-AR-10003394,Quantity,6,,,,
Newell 332,OFF-AR-10003394,Discount,0,,,,
Newell 332,OFF-AR-10003394,Unit Price,2.352,,,,
Newell 332,OFF-AR-10003394,Cost,12.6772,,,,
Newell 332,OFF-AR-10003394,Total Discount,0,,,,
Newell 332,OFF-AR-10003394,Gross Sales,14.112,,,,
Newell 332,OFF-AR-10003394,Sales,14.112,,,,
Newell 332,OFF-AR-10003394,Profit/ (Loss),1.4348,,,,
Newell 332,OFF-AR-10003394,% Profit/ (Loss),0.101672336,,,,
Novimex Swivel Fabric Task Chair,All,Quantity,,,,,
Novimex Swivel Fabric Task Chair,All,Discount,,,,,
Novimex Swivel Fabric Task Chair,All,Unit Price,,,,,
Novimex Swivel Fabric Task Chair,All,Cost,,,,,
Novimex Swivel Fabric Task Chair,All,Total Discount,,,,,
Novimex Swivel Fabric Task Chair,All,Gross Sales,,,,,
Novimex Swivel Fabric Task Chair,All,Sales,,,,,
Novimex Swivel Fabric Task Chair,All,Profit/ (Loss),,,,,
Novimex Swivel Fabric Task Chair,All,% Profit/ (Loss),,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Quantity,6,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Discount,0,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Unit Price,105.686,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Cost,805.9332,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Total Discount,0,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Gross Sales,634.116,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Sales,634.116,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,Profit/ (Loss),-171.8172,,,,
Novimex Swivel Fabric Task Chair,FUR-CH-10000863,% Profit/ (Loss),-0.270955472,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Quantity,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Discount,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Unit Price,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Cost,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Total Discount,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Gross Sales,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Sales,,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,Profit/ (Loss),,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",All,% Profit/ (Loss),,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Quantity,6,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Discount,0,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Unit Price,9.264,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Cost,34.54,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Total Discount,0,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Gross Sales,55.584,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Sales,55.584,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Profit/ (Loss),21.044,,,,
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,% Profit/ (Loss),0.378598158,,,,
Prang Colored Pencils,All,Quantity,,,,,
Prang Colored Pencils,All,Discount,,,,,
Prang Colored Pencils,All,Unit Price,,,,,
Prang Colored Pencils,All,Cost,,,,,
Prang Colored Pencils,All,Total Discount,,,,,
Prang Colored Pencils,All,Gross Sales,,,,,
Prang Colored Pencils,All,Sales,,,,,
Prang Colored Pencils,All,Profit/ (Loss),,,,,
Prang Colored Pencils,All,% Profit/ (Loss),,,,,
Prang Colored Pencils,OFF-AR-10003045,Quantity,6,,,,
Prang Colored Pencils,OFF-AR-10003045,Discount,0,,,,
Prang Colored Pencils,OFF-AR-10003045,Unit Price,2.352,,,,
Prang Colored Pencils,OFF-AR-10003045,Cost,9.302,,,,
Prang Colored Pencils,OFF-AR-10003045,Total Discount,0,,,,
Prang Colored Pencils,OFF-AR-10003045,Gross Sales,14.112,,,,
Prang Colored Pencils,OFF-AR-10003045,Sales,14.112,,,,
Prang Colored Pencils,OFF-AR-10003045,Profit/ (Loss),4.81,,,,
Prang Colored Pencils,OFF-AR-10003045,% Profit/ (Loss),0.340844671,,,,
Prismacolor Color Pencil Set,All,Quantity,,,,,
Prismacolor Color Pencil Set,All,Discount,,,,,
Prismacolor Color Pencil Set,All,Unit Price,,,,,
Prismacolor Color Pencil Set,All,Cost,,,,,
Prismacolor Color Pencil Set,All,Total Discount,,,,,
Prismacolor Color Pencil Set,All,Gross Sales,,,,,
Prismacolor Color Pencil Set,All,Sales,,,,,
Prismacolor Color Pencil Set,All,Profit/ (Loss),,,,,
Prismacolor Color Pencil Set,All,% Profit/ (Loss),,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Quantity,6,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Discount,0,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Unit Price,15.872,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Cost,70.0336,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Total Discount,0,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Gross Sales,95.232,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Sales,95.232,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,Profit/ (Loss),25.1984,,,,
Prismacolor Color Pencil Set,OFF-AR-10002987,% Profit/ (Loss),0.264600134,,,,
Recycled Easel Ring Binders,All,Quantity,,,,,
Recycled Easel Ring Binders,All,Discount,,,,,
Recycled Easel Ring Binders,All,Unit Price,,,,,
Recycled Easel Ring Binders,All,Cost,,,,,
Recycled Easel Ring Binders,All,Total Discount,,,,,
Recycled Easel Ring Binders,All,Gross Sales,,,,,
Recycled Easel Ring Binders,All,Sales,,,,,
Recycled Easel Ring Binders,All,Profit/ (Loss),,,,,
Recycled Easel Ring Binders,All,% Profit/ (Loss),,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Quantity,6,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Discount,1,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Unit Price,3.984,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Cost,48.436,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Total Discount,6,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Gross Sales,23.904,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Sales,17.904,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,Profit/ (Loss),-30.532,,,,
Recycled Easel Ring Binders,OFF-BI-10002824,% Profit/ (Loss),-1.705317248,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Quantity,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Discount,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Unit Price,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Cost,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Total Discount,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Gross Sales,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Sales,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,Profit/ (Loss),,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",All,% Profit/ (Loss),,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Quantity,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Discount,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Unit Price,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Cost,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Total Discount,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Gross Sales,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Sales,,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,Profit/ (Loss),,,,
"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60"""," Lip 20"" x 11"" -90 Degree Angle""",FUR-FU-10002298,% Profit/ (Loss),,,,
Safco Industrial Wire Shelving,All,Quantity,,,,,
Safco Industrial Wire Shelving,All,Discount,,,,,
Safco Industrial Wire Shelving,All,Unit Price,,,,,
Safco Industrial Wire Shelving,All,Cost,,,,,
Safco Industrial Wire Shelving,All,Total Discount,,,,,
Safco Industrial Wire Shelving,All,Gross Sales,,,,,
Safco Industrial Wire Shelving,All,Sales,,,,,
Safco Industrial Wire Shelving,All,Profit/ (Loss),,,,,
Safco Industrial Wire Shelving,All,% Profit/ (Loss),,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Quantity,6,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Discount,0,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Unit Price,76.792,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Cost,558.2618,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Total Discount,0,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Gross Sales,460.752,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Sales,460.752,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,Profit/ (Loss),-97.5098,,,,
Safco Industrial Wire Shelving,OFF-ST-10003656,% Profit/ (Loss),-0.211631854,,,,
Samsung Galaxy S4,All,Quantity,,,,,
Samsung Galaxy S4,All,Discount,,,,,
Samsung Galaxy S4,All,Unit Price,,,,,
Samsung Galaxy S4,All,Cost,,,,,
Samsung Galaxy S4,All,Total Discount,,,,,
Samsung Galaxy S4,All,Gross Sales,,,,,
Samsung Galaxy S4,All,Sales,,,,,
Samsung Galaxy S4,All,Profit/ (Loss),,,,,
Samsung Galaxy S4,All,% Profit/ (Loss),,,,,
Samsung Galaxy S4,TEC-PH-10002584,Quantity,6,,,,
Samsung Galaxy S4,TEC-PH-10002584,Discount,0,,,,
Samsung Galaxy S4,TEC-PH-10002584,Unit Price,500.792,,,,
Samsung Galaxy S4,TEC-PH-10002584,Cost,2628.758,,,,
Samsung Galaxy S4,TEC-PH-10002584,Total Discount,0,,,,
Samsung Galaxy S4,TEC-PH-10002584,Gross Sales,3004.752,,,,
Samsung Galaxy S4,TEC-PH-10002584,Sales,3004.752,,,,
Samsung Galaxy S4,TEC-PH-10002584,Profit/ (Loss),375.994,,,,
Samsung Galaxy S4,TEC-PH-10002584,% Profit/ (Loss),0.125133122,,,,
Storex Dura Pro Binders,All,Quantity,,,,,
Storex Dura Pro Binders,All,Discount,,,,,
Storex Dura Pro Binders,All,Unit Price,,,,,
Storex Dura Pro Binders,All,Cost,,,,,
Storex Dura Pro Binders,All,Total Discount,,,,,
Storex Dura Pro Binders,All,Gross Sales,,,,,
Storex Dura Pro Binders,All,Sales,,,,,
Storex Dura Pro Binders,All,Profit/ (Loss),,,,,
Storex Dura Pro Binders,All,% Profit/ (Loss),,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Quantity,6,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Discount,2,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Unit Price,3.188,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Cost,18.002,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Total Discount,12,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Gross Sales,19.128,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Sales,7.128,,,,
Storex Dura Pro Binders,OFF-BI-10004364,Profit/ (Loss),-10.874,,,,
Storex Dura Pro Binders,OFF-BI-10004364,% Profit/ (Loss),-1.525533109,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Quantity,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Discount,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Unit Price,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Cost,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Total Discount,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Gross Sales,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Sales,,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,Profit/ (Loss),,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",All,% Profit/ (Loss),,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Quantity,6,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Discount,0,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Unit Price,12.408,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Cost,68.4644,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Total Discount,0,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Gross Sales,74.448,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Sales,74.448,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,Profit/ (Loss),5.9836,,,,
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,% Profit/ (Loss),0.080372878,,,,
Things To Do Today Spiral Book,All,Quantity,,,,,
Things To Do Today Spiral Book,All,Discount,,,,,
Things To Do Today Spiral Book,All,Unit Price,,,,,
Things To Do Today Spiral Book,All,Cost,,,,,
Things To Do Today Spiral Book,All,Total Discount,,,,,
Things To Do Today Spiral Book,All,Gross Sales,,,,,
Things To Do Today Spiral Book,All,Sales,,,,,
Things To Do Today Spiral Book,All,Profit/ (Loss),,,,,
Things To Do Today Spiral Book,All,% Profit/ (Loss),,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Quantity,6,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Discount,0,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Unit Price,6.336,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Cost,24.0352,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Total Discount,0,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Gross Sales,38.016,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Sales,38.016,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,Profit/ (Loss),13.9808,,,,
Things To Do Today Spiral Book,OFF-PA-10004733,% Profit/ (Loss),0.367760943,,,,
Xerox 1927,All,Quantity,,,,,
Xerox 1927,All,Discount,,,,,
Xerox 1927,All,Unit Price,,,,,
Xerox 1927,All,Cost,,,,,
Xerox 1927,All,Total Discount,,,,,
Xerox 1927,All,Gross Sales,,,,,
Xerox 1927,All,Sales,,,,,
Xerox 1927,All,Profit/ (Loss),,,,,
Xerox 1927,All,% Profit/ (Loss),,,,,
Xerox 1927,OFF-PA-10003657,Quantity,6,,,,
Xerox 1927,OFF-PA-10003657,Discount,0,,,,
Xerox 1927,OFF-PA-10003657,Unit Price,3.424,,,,
Xerox 1927,OFF-PA-10003657,Cost,13.924,,,,
Xerox 1927,OFF-PA-10003657,Total Discount,0,,,,
Xerox 1927,OFF-PA-10003657,Gross Sales,20.544,,,,
Xerox 1927,OFF-PA-10003657,Sales,20.544,,,,
Xerox 1927,OFF-PA-10003657,Profit/ (Loss),6.62,,,,
Xerox 1927,OFF-PA-10003657,% Profit/ (Loss),0.322235202,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Quantity,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Discount,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Unit Price,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Cost,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Total Discount,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Gross Sales,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Sales,,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,Profit/ (Loss),,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),All,% Profit/ (Loss),,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Quantity,6,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Discount,0,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Unit Price,4.224,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Cost,17.224,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Total Discount,0,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Gross Sales,25.344,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Sales,25.344,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,Profit/ (Loss),8.12,,,,
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,% Profit/ (Loss),0.320391414,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Quantity,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Discount,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Unit Price,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Cost,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Total Discount,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Gross Sales,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Sales,,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,Profit/ (Loss),,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",All,% Profit/ (Loss),,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Quantity,5,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Discount,1,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Unit Price,3.086,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Cost,27.8825,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Total Discount,5,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Gross Sales,15.43,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Sales,10.43,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,Profit/ (Loss),-17.4525,,,,
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity""",OFF-BI-10001628,% Profit/ (Loss),-1.673298178,,,,
Acme Box Cutter Scissors,All,Quantity,,,,,
Acme Box Cutter Scissors,All,Discount,,,,,
Acme Box Cutter Scissors,All,Unit Price,,,,,
Acme Box Cutter Scissors,All,Cost,,,,,
Acme Box Cutter Scissors,All,Total Discount,,,,,
Acme Box Cutter Scissors,All,Gross Sales,,,,,
Acme Box Cutter Scissors,All,Sales,,,,,
Acme Box Cutter Scissors,All,Profit/ (Loss),,,,,
Acme Box Cutter Scissors,All,% Profit/ (Loss),,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Quantity,5,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Discount,0,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Unit Price,8.184,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Cost,37.651,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Total Discount,0,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Gross Sales,40.92,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Sales,40.92,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,Profit/ (Loss),3.269,,,,
Acme Box Cutter Scissors,OFF-SU-10002537,% Profit/ (Loss),0.079887586,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Quantity,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Unit Price,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Cost,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Total Discount,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Gross Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Sales,,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,Profit/ (Loss),,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",All,% Profit/ (Loss),,,,
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2"""," 300/Messages""",OFF-PA-10001838,Quantity,,,,
